idveiculo,dia,mes,diadasemana,hora,Velocidade,Longitude,Latitude,Eventos
148,4,3,5,0.57709490741,33,-44.37279892,-2.555530071,3
154,5,5,4,0.96173611111,38,-44.37279892,-2.563950062,3
188,15,5,7,0.89144675926,30,-44.37279892,-2.563970089,1
188,1,5,7,0.90962962963,26,-44.37279892,-2.563999891,3
217,20,5,5,0.59696759259,25,-44.37279892,-2.555579901,3
19,6,5,5,0.31418981481,36,-44.37269974,-2.563630104,3
40,10,3,4,0.38104166667,26,-44.37269974,-2.563600063,3
85,22,5,7,0.30600694444,27,-44.37269974,-2.563910007,3
92,13,5,5,0.81343750000,28,-44.37269974,-2.563940048,3
148,31,3,4,0.98251157407,30,-44.37269974,-2.563940048,3
148,27,5,5,0.43028935185,31,-44.37269974,-2.555660009,3
171,27,4,3,0.51553240741,25,-44.37269974,-2.563899994,3
39,10,4,7,0.54607638889,26,-44.37260056,-2.563610077,3
83,22,5,7,0.31099537037,28,-44.37260056,-2.563879967,3
150,26,4,2,0.96173611111,32,-44.37260056,-2.563920021,3
188,2,5,1,0.25149305556,16,-44.37260056,-2.563529968,3
217,21,5,6,0.61454861111,25,-44.37260056,-2.563539982,3
217,24,5,2,0.66910879630,26,-44.37260056,-2.555710077,3
217,27,5,5,0.46658564815,32,-44.37260056,-2.563849926,3
217,27,5,5,0.62166666667,27,-44.37260056,-2.555639982,3
21,19,5,4,0.76091435185,33,-44.37250137,-2.563800097,3
25,13,5,5,0.55075231481,37,-44.37250137,-2.555789948,3
80,14,5,6,0.81142361111,28,-44.37250137,-2.563829899,3
108,20,5,5,0.33833333333,29,-44.37250137,-2.563819885,3
148,1,3,2,0.76504629630,35,-44.37250137,-2.555799961,3
148,31,5,2,0.49605324074,27,-44.37250137,-2.555730104,3
150,8,4,5,0.52159722222,24,-44.37250137,-2.55576992,3
150,31,5,2,0.91746527778,19,-44.37250137,-2.555799961,3
150,31,5,2,0.98246527778,29,-44.37250137,-2.555720091,3
188,16,5,1,0.23005787037,22,-44.37250137,-2.563549995,3
217,26,5,4,0.45123842593,25,-44.37250137,-2.563509941,3
217,28,5,6,0.45652777778,33,-44.37250137,-2.555740118,3
145,1,6,3,0.18362268519,38,-44.37239838,-2.563780069,3
150,14,4,4,0.68393518519,33,-44.37239838,-2.563649893,2
150,9,5,1,0.48906250000,31,-44.37239838,-2.555779934,3
217,20,5,5,0.42028935185,18,-44.37239838,-2.563549995,3
15,28,4,4,0.55949074074,35,-44.37229919,-2.555840015,3
69,15,4,5,0.35790509259,22,-44.37229919,-2.555840015,3
150,18,4,1,0.29177083333,33,-44.37229919,-2.563770056,3
150,27,4,3,0.98717592593,34,-44.37229919,-2.563790083,3
217,5,5,4,0.45993055556,36,-44.37229919,-2.56381011,3
217,20,5,5,0.66771990741,32,-44.37229919,-2.555850029,3
21,24,3,4,0.36611111111,31,-44.37220001,-2.563790083,3
23,3,5,2,0.62761574074,33,-44.37220001,-2.563630104,3
32,23,4,6,0.48481481481,17,-44.37220001,-2.563329935,3
41,6,5,5,0.12450231481,31,-44.37220001,-2.563450098,3
150,9,5,1,0.88506944444,35,-44.37220001,-2.555929899,3
22,27,4,3,0.36511574074,33,-44.37210083,-2.555969954,3
42,30,4,6,0.62415509259,24,-44.37210083,-2.563309908,1
44,17,3,4,0.23914351852,20,-44.37210083,-2.56385994,1
109,26,5,4,0.34410879630,35,-44.37210083,-2.563640118,3
148,12,3,6,0.76474537037,20,-44.37210083,-2.563319921,3
150,19,4,2,0.96230324074,35,-44.37210083,-2.563649893,3
184,30,5,1,0.77442129630,35,-44.37210083,-2.563740015,3
227,1,6,3,0.40626157407,22,-44.37210083,-2.563319921,3
22,27,4,3,0.61883101852,33,-44.37200165,-2.555979967,3
46,15,4,5,0.30957175926,38,-44.37200165,-2.563679934,3
69,25,5,3,0.33671296296,31,-44.37200165,-2.563610077,3
90,23,4,6,0.81701388889,30,-44.37200165,-2.556040049,3
110,3,5,2,0.45711805556,15,-44.37200165,-2.563659906,3
150,13,4,3,0.70136574074,29,-44.37200165,-2.555999994,2
150,21,4,4,0.94293981481,32,-44.37200165,-2.556060076,3
171,27,4,3,0.51563657407,33,-44.37200165,-2.563640118,3
188,2,5,1,0.92513888889,31,-44.37200165,-2.563600063,1
4,26,5,4,0.76702546296,36,-44.37189865,-2.556050062,3
19,4,5,3,0.46538194444,27,-44.37189865,-2.556109905,3
39,6,4,3,0.63746527778,37,-44.37189865,-2.563640118,3
41,3,5,2,0.64456018519,33,-44.37189865,-2.563640118,3
42,21,5,6,0.66077546296,34,-44.37189865,-2.556109905,3
150,24,4,7,0.79174768519,32,-44.37189865,-2.556080103,3
217,11,5,3,0.65038194444,24,-44.37189865,-2.556109905,3
217,20,5,5,0.43788194444,37,-44.37179947,-2.563649893,3
217,1,6,3,0.43840277778,29,-44.37179947,-2.556129932,3
227,31,5,2,0.49050925926,35,-44.37179947,-2.563610077,3
19,4,5,3,0.36322916667,32,-44.37170029,-2.563600063,3
39,10,4,7,0.41236111111,26,-44.37170029,-2.563199997,3
42,30,4,6,0.93652777778,21,-44.37170029,-2.563250065,3
144,28,5,6,0.30478009259,36,-44.37170029,-2.556159973,3
148,4,3,5,0.63447916667,23,-44.37170029,-2.563149929,5
150,31,5,2,0.80574074074,34,-44.37170029,-2.563560009,3
188,14,3,1,0.44028935185,23,-44.37170029,-2.563169956,1
217,5,5,4,0.64184027778,33,-44.37170029,-2.556190014,3
217,17,5,2,0.35386574074,33,-44.37170029,-2.556200027,3
4,24,5,2,0.22771990741,25,-44.3716011,-2.556269884,5
17,13,5,5,0.31160879630,26,-44.3716011,-2.563119888,3
63,6,5,5,0.80366898148,34,-44.3716011,-2.563549995,3
90,1,4,5,0.80932870370,36,-44.3716011,-2.563529968,3
148,12,3,6,0.91840277778,35,-44.3716011,-2.556190014,3
150,26,4,2,0.89026620370,38,-44.3716011,-2.563529968,3
150,30,4,6,0.41366898148,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41370370370,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41494212963,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41565972222,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41662037037,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41710648148,35,-44.3716011,-2.556230068,3
150,30,4,6,0.41721064815,35,-44.3716011,-2.556230068,3
150,13,5,5,0.83085648148,33,-44.3716011,-2.556240082,3
184,30,5,1,0.72843750000,31,-44.3716011,-2.563469887,3
197,21,5,6,0.31265046296,20,-44.3716011,-2.563139915,3
217,12,5,4,0.45304398148,19,-44.3716011,-2.563129902,3
42,24,5,2,0.88146990741,33,-44.37149811,-2.556299925,3
95,24,5,2,0.52315972222,33,-44.37149811,-2.563549995,3
105,10,5,2,0.52472222222,25,-44.37149811,-2.563110113,3
145,1,6,3,0.10971064815,35,-44.37149811,-2.563509941,3
148,1,3,2,0.95553240741,31,-44.37149811,-2.563090086,3
150,20,4,3,0.96540509259,26,-44.37149811,-2.563040018,3
198,28,5,6,0.33878472222,34,-44.37149811,-2.563509941,3
217,25,5,3,0.69303240741,20,-44.37149811,-2.563159943,3
217,26,5,4,0.51903935185,36,-44.37149811,-2.563469887,3
217,27,5,5,0.61486111111,24,-44.37149811,-2.563119888,3
17,12,5,4,0.50546296296,32,-44.37139893,-2.556319952,3
22,27,4,3,0.65850694444,33,-44.37139893,-2.563509941,3
42,21,5,6,0.29878472222,33,-44.37139893,-2.5631001,3
80,14,5,6,0.81158564815,35,-44.37139893,-2.563450098,3
81,20,5,5,0.30603009259,36,-44.37139893,-2.563460112,3
109,26,5,4,0.34420138889,35,-44.37139893,-2.563369989,3
217,5,5,4,0.48540509259,30,-44.37139893,-2.556339979,3
217,21,5,6,0.60026620370,22,-44.37139893,-2.563070059,3
217,26,5,4,0.35974537037,35,-44.37139893,-2.563499928,3
217,28,5,6,0.45971064815,30,-44.37139893,-2.556349993,3
217,31,5,2,0.36276620370,25,-44.37139893,-2.562999964,3
4,23,5,1,0.07953703704,21,-44.37129974,-2.562999964,3
18,12,5,4,0.42511574074,18,-44.37129974,-2.563050032,3
19,23,4,6,0.69300925926,33,-44.37129974,-2.556360006,3
145,31,5,2,0.96090277778,38,-44.37129974,-2.563319921,3
150,24,4,7,0.93747685185,34,-44.37129974,-2.556380033,3
150,27,4,3,0.00251157407,32,-44.37129974,-2.556430101,3
150,1,6,3,0.75729166667,35,-44.37129974,-2.563529968,3
166,22,4,5,0.44096064815,27,-44.37129974,-2.556339979,3
39,27,4,3,0.81965277778,33,-44.37120056,-2.563309908,3
42,28,3,1,0.61567129630,35,-44.37120056,-2.562949896,3
46,15,4,5,0.30662037037,37,-44.37120056,-2.563359976,3
148,31,3,4,0.97275462963,32,-44.37120056,-2.563030005,3
150,26,4,2,0.94820601852,27,-44.37120056,-2.563019991,3
154,25,5,3,0.83284722222,34,-44.37120056,-2.556440115,3
168,1,6,3,0.41126157407,24,-44.37120056,-2.563390017,3
171,27,5,5,0.50273148148,34,-44.37120056,-2.563430071,3
188,17,5,2,0.38601851852,30,-44.37120056,-2.56298995,3
217,18,5,3,0.34375000000,26,-44.37120056,-2.563040018,3
217,27,5,5,0.58315972222,32,-44.37120056,-2.556430101,3
18,11,5,3,0.43046296296,24,-44.37110138,-2.556570053,3
30,24,4,7,0.56002314815,32,-44.37110138,-2.563299894,3
42,1,5,7,0.23093750000,35,-44.37110138,-2.563349962,3
44,17,3,4,0.20179398148,19,-44.37110138,-2.562900066,1
150,23,5,1,0.51067129630,19,-44.37110138,-2.563329935,3
150,23,5,1,0.60645833333,33,-44.37110138,-2.563309908,3
150,1,6,3,0.77253472222,34,-44.37110138,-2.563410044,3
171,27,5,5,0.48950231481,33,-44.37110138,-2.563339949,3
188,3,3,4,0.98598379630,19,-44.37110138,-2.556519985,1
217,1,6,3,0.47834490741,32,-44.37110138,-2.563339949,3
145,19,5,4,0.43297453704,37,-44.37099838,-2.563349962,3
150,29,4,5,0.62164351852,26,-44.37099838,-2.55656004,3
217,21,5,6,0.49583333333,22,-44.37099838,-2.556529999,3
217,28,5,6,0.46355324074,21,-44.37099838,-2.562870026,3
22,28,4,4,0.54444444444,15,-44.3708992,-2.563250065,3
42,21,5,6,0.54752314815,37,-44.3708992,-2.55663991,3
44,13,5,5,0.92282407407,32,-44.3708992,-2.563240051,3
144,27,5,5,0.59753472222,38,-44.3708992,-2.563329935,3
150,13,5,5,0.82451388889,33,-44.3708992,-2.556610107,3
150,31,5,2,0.91706018519,22,-44.3708992,-2.556629896,3
154,25,5,3,0.88261574074,32,-44.3708992,-2.556629896,3
166,1,5,7,0.58408564815,36,-44.3708992,-2.556580067,3
188,2,5,1,0.83190972222,32,-44.3708992,-2.563240051,3
39,7,4,4,0.35600694444,36,-44.37080002,-2.563220024,1
42,21,5,6,0.65478009259,36,-44.37080002,-2.563280106,3
98,19,5,4,0.53680555556,33,-44.37080002,-2.563280106,3
145,31,5,2,0.10533564815,38,-44.37080002,-2.563270092,3
148,12,3,6,0.92344907407,34,-44.37080002,-2.556689978,3
150,21,4,4,0.44057870370,29,-44.37080002,-2.563230038,3
150,29,4,5,0.30939814815,35,-44.37080002,-2.563230038,3
154,21,5,6,0.57223379630,33,-44.37080002,-2.563169956,3
188,1,6,3,0.76846064815,36,-44.37080002,-2.563299894,3
217,21,5,6,0.50523148148,32,-44.37080002,-2.563250065,3
217,31,5,2,0.50796296296,32,-44.37080002,-2.563210011,3
227,1,6,3,0.48879629630,32,-44.37080002,-2.563199997,3
32,26,5,4,0.57031250000,37,-44.37070084,-2.563240051,3
95,24,5,2,0.56864583333,35,-44.37070084,-2.56317997,3
103,14,5,6,0.55641203704,33,-44.37070084,-2.563199997,3
150,21,4,4,0.01165509259,33,-44.37070084,-2.556699991,3
150,8,5,7,0.95439814815,32,-44.37070084,-2.556720018,3
188,4,5,3,0.28829861111,36,-44.37070084,-2.563319921,3
201,1,6,3,0.39581018519,25,-44.37070084,-2.5567801,3
217,27,5,5,0.40341435185,18,-44.37070084,-2.562779903,3
22,19,3,6,0.55354166667,30,-44.37060165,-2.556799889,3
27,19,5,4,0.50112268519,30,-44.37060165,-2.563210011,3
42,27,4,3,0.81716435185,35,-44.37060165,-2.563189983,1
42,28,3,1,0.67704861111,38,-44.37060165,-2.56317997,3
78,11,5,3,0.31045138889,27,-44.37060165,-2.556770086,3
96,14,5,6,0.69447916667,35,-44.37060165,-2.563119888,3
144,27,5,5,0.64258101852,38,-44.37060165,-2.563210011,3
144,28,5,6,0.29836805556,18,-44.37060165,-2.562740088,3
150,24,4,7,0.99561342593,34,-44.37060165,-2.556799889,3
32,26,5,4,0.57034722222,36,-44.37049866,-2.563149929,3
108,25,5,3,0.54997685185,36,-44.37049866,-2.563169956,3
144,27,5,5,0.59103009259,37,-44.37049866,-2.556879997,3
144,28,5,6,0.34082175926,38,-44.37049866,-2.563129902,3
150,30,4,6,0.33957175926,36,-44.37049866,-2.563090086,3
188,25,5,3,0.19804398148,15,-44.37049866,-2.562700033,3
188,28,5,6,0.71377314815,33,-44.37049866,-2.56272006,3
217,13,5,5,0.38765046296,20,-44.37049866,-2.562730074,3
227,31,5,2,0.40821759259,33,-44.37049866,-2.55685997,3
32,19,5,4,0.56357638889,38,-44.37039948,-2.556890011,3
42,1,5,7,0.32517361111,38,-44.37039948,-2.563139915,3
98,19,5,4,0.49148148148,35,-44.37039948,-2.563199997,3
145,1,6,3,0.15606481481,36,-44.37039948,-2.563040018,3
145,1,6,3,0.25355324074,39,-44.37039948,-2.56298995,3
150,2,5,1,0.56658564815,36,-44.37039948,-2.563090086,3
166,1,5,7,0.40099537037,32,-44.37039948,-2.562680006,3
217,10,5,2,0.70040509259,19,-44.37039948,-2.562730074,3
19,8,5,7,0.81240740741,24,-44.37030029,-2.562669992,3
44,13,5,5,0.92274305556,36,-44.37030029,-2.563040018,3
150,15,4,5,0.58716435185,33,-44.37030029,-2.556960106,3
150,23,4,6,0.83440972222,28,-44.37030029,-2.556969881,3
188,26,3,6,0.70350694444,36,-44.37030029,-2.563080072,1
217,5,5,4,0.64162037037,31,-44.37030029,-2.556979895,3
217,26,5,4,0.42100694444,34,-44.37030029,-2.563070059,3
217,31,5,2,0.37387731481,23,-44.37030029,-2.562659979,3
16,10,5,2,0.41560185185,79,-44.37020111,-2.770390034,3
19,14,5,6,0.41091435185,28,-44.37020111,-2.557009935,3
35,5,3,6,0.13770833333,20,-44.37020111,-2.562629938,1
90,11,4,1,0.51250000000,21,-44.37020111,-2.563009977,3
144,27,5,5,0.54230324074,32,-44.37020111,-2.562589884,3
145,27,5,5,0.57754629630,37,-44.37020111,-2.563019991,3
148,27,5,5,0.41348379630,35,-44.37020111,-2.563009977,3
150,13,4,3,0.57515046296,29,-44.37020111,-2.556989908,2
150,20,4,3,0.89513888889,32,-44.37020111,-2.563070059,3
218,1,6,3,0.59982638889,38,-44.37020111,-2.563009977,3
227,1,6,3,0.40675925926,23,-44.37020111,-2.562609911,3
18,27,5,5,0.59976851852,26,-44.37009811,-2.562589884,3
46,17,4,7,0.30665509259,36,-44.37009811,-2.562979937,3
69,5,4,2,0.56878472222,31,-44.37009811,-2.562619925,3
150,23,4,6,0.56020833333,37,-44.37009811,-2.563009977,3
150,31,5,2,0.94918981481,33,-44.37009811,-2.563019991,3
166,1,5,7,0.84805555556,23,-44.37009811,-2.563030005,3
15,28,4,4,0.68694444444,39,-44.36999893,-2.56298995,3
19,4,5,3,0.45041666667,35,-44.36999893,-2.56298995,3
32,26,5,4,0.63052083333,29,-44.36999893,-2.562560081,3
39,10,4,7,0.54553240741,31,-44.36999893,-2.562530041,3
90,20,4,3,0.30570601852,35,-44.36999893,-2.562969923,3
96,3,5,2,0.53763888889,31,-44.36999893,-2.562949896,3
154,6,5,5,0.35728009259,34,-44.36999893,-2.562999964,3
217,10,5,2,0.63847222222,27,-44.36999893,-2.557130098,3
217,26,5,4,0.60520833333,29,-44.36999893,-2.55708003,3
227,31,5,2,0.40813657407,33,-44.36999893,-2.557149887,3
19,23,4,6,0.70781250000,35,-44.36989975,-2.562959909,3
42,21,5,6,0.54738425926,37,-44.36989975,-2.557159901,3
42,24,5,2,0.74528935185,34,-44.36989975,-2.562939882,3
90,29,4,5,0.81467592593,33,-44.36989975,-2.557250023,3
96,4,5,3,0.68980324074,35,-44.36989975,-2.562730074,3
144,27,5,5,0.99542824074,34,-44.36989975,-2.562890053,3
150,15,4,5,0.57996527778,35,-44.36989975,-2.562489986,3
188,28,5,6,0.15368055556,18,-44.36989975,-2.562510014,1
217,7,5,6,0.60356481481,21,-44.36989975,-2.557169914,3
150,2,5,1,0.59839120370,36,-44.36980057,-2.557280064,3
150,13,5,5,0.80445601852,35,-44.36980057,-2.562930107,3
150,1,6,3,0.78615740741,31,-44.36980057,-2.562890053,3
154,5,5,4,0.77636574074,16,-44.36980057,-2.557219982,3
227,28,5,6,0.51368055556,21,-44.36980057,-2.562890053,3
36,14,3,1,0.55659722222,31,-44.36970139,-2.562489986,3
39,10,4,7,0.40615740741,28,-44.36970139,-2.563040018,3
40,10,3,4,0.47906250000,38,-44.36970139,-2.55727005,3
97,17,3,4,0.52702546296,33,-44.36970139,-2.562870026,3
118,20,5,5,0.80915509259,28,-44.36970139,-2.562870026,3
150,26,4,2,0.96005787037,33,-44.36970139,-2.562439919,3
154,25,5,3,0.83738425926,32,-44.36970139,-2.562829971,3
188,2,5,1,0.23057870370,34,-44.36970139,-2.562819958,3
22,27,4,3,0.36473379630,33,-44.36959839,-2.557339907,3
68,16,4,6,0.33893518519,36,-44.36959839,-2.562839985,3
150,9,4,6,0.32976851852,35,-44.36959839,-2.562439919,3
150,26,4,2,0.01848379630,33,-44.36959839,-2.562799931,3
188,22,5,7,0.10430555556,27,-44.36959839,-2.562819958,3
217,17,5,2,0.39651620370,31,-44.36959839,-2.562370062,3
217,31,5,2,0.64745370370,26,-44.36959839,-2.557359934,3
22,27,4,3,0.60942129630,31,-44.36949921,-2.562370062,3
26,28,3,1,0.32153935185,37,-44.36949921,-2.562799931,3
32,24,5,2,0.68103009259,30,-44.36949921,-2.557430029,3
227,31,5,2,0.42961805556,32,-44.36949921,-2.562410116,3
227,31,5,2,0.47293981481,26,-44.36949921,-2.557389975,3
39,10,4,7,0.49650462963,39,-44.36940002,-2.562659979,3
42,10,3,4,0.59141203704,27,-44.36940002,-2.562819958,3
99,17,3,4,0.33604166667,41,-44.36940002,-2.562779903,3
144,28,5,6,0.32770833333,40,-44.36940002,-2.562340021,3
150,20,4,3,0.96256944444,32,-44.36940002,-2.557470083,3
150,21,4,4,0.94252314815,31,-44.36940002,-2.55749011,3
154,25,5,3,0.95866898148,32,-44.36940002,-2.562730074,3
32,4,5,3,0.62046296296,35,-44.36930084,-2.557519913,3
68,19,4,2,0.43708333333,36,-44.36930084,-2.56276989,3
99,19,3,6,0.50341435185,30,-44.36930084,-2.56269002,3
112,19,5,4,0.33568287037,38,-44.36930084,-2.56272006,3
150,13,4,3,0.62082175926,39,-44.36930084,-2.562319994,2
154,29,5,7,0.09847222222,23,-44.36930084,-2.562730074,3
157,28,5,6,0.38030092593,33,-44.36930084,-2.562669992,3
188,28,5,6,0.72328703704,36,-44.36930084,-2.562350035,3
188,30,5,1,0.50156250000,34,-44.36930084,-2.562740088,3
217,1,6,3,0.68120370370,34,-44.36930084,-2.562779903,3
4,21,5,6,0.47694444444,35,-44.36920166,-2.562730074,3
32,6,5,5,0.55267361111,31,-44.36920166,-2.557549953,3
40,6,4,3,0.32806712963,36,-44.36920166,-2.562700033,3
42,17,5,2,0.32034722222,33,-44.36920166,-2.557600021,1
72,24,3,4,0.30496527778,34,-44.36920166,-2.562669992,3
95,4,5,3,0.32245370370,34,-44.36920166,-2.562700033,3
118,20,5,5,0.80906250000,28,-44.36920166,-2.56269002,3
144,27,5,5,0.68178240741,30,-44.36920166,-2.56230998,3
150,23,5,1,0.82192129630,24,-44.36920166,-2.56276989,3
201,1,6,3,0.44987268519,28,-44.36920166,-2.557559967,3
227,31,5,2,0.46005787037,25,-44.36920166,-2.562299967,3
150,13,4,3,0.70079861111,28,-44.36909866,-2.557579994,2
150,13,5,5,0.83125000000,33,-44.36909866,-2.557620049,3
19,21,5,6,0.80409722222,30,-44.36899948,-2.562220097,3
32,26,5,4,0.44563657407,29,-44.36899948,-2.562659979,3
69,6,4,3,0.61593750000,27,-44.36899948,-2.562180042,3
188,14,5,6,0.42342592593,30,-44.36899948,-2.562200069,3
217,28,5,6,0.46011574074,31,-44.36899948,-2.557640076,3
150,26,4,2,0.76342592593,31,-44.3689003,-2.562200069,3
150,26,4,2,0.94869212963,27,-44.3689003,-2.562220097,3
217,14,5,6,0.42783564815,31,-44.3689003,-2.557689905,3
217,21,5,6,0.44196759259,28,-44.3689003,-2.562129974,3
217,24,5,2,0.70935185185,32,-44.3689003,-2.562599897,3
4,20,5,5,0.51795138889,38,-44.36880112,-2.562599897,3
4,23,5,1,0.56578703704,27,-44.36880112,-2.562150002,3
19,10,4,7,0.43436342593,34,-44.36880112,-2.562459946,3
19,4,5,3,0.45564814815,37,-44.36880112,-2.562550068,3
32,26,5,4,0.47549768519,28,-44.36880112,-2.562129974,3
108,25,5,3,0.48421296296,35,-44.36880112,-2.562540054,3
148,12,3,6,0.78444444444,37,-44.36880112,-2.562510014,3
150,1,6,3,0.79907407407,33,-44.36880112,-2.557739973,3
195,28,5,6,0.53997685185,36,-44.36880112,-2.562550068,3
42,24,5,2,0.88196759259,33,-44.36869812,-2.557859898,3
46,15,4,5,0.30998842593,38,-44.36869812,-2.562540054,3
108,24,5,2,0.33771990741,35,-44.36869812,-2.562520027,3
144,28,5,6,0.31244212963,36,-44.36869812,-2.562439919,3
150,8,4,5,0.67743055556,30,-44.36869812,-2.557879925,3
150,11,5,3,0.84231481481,23,-44.36869812,-2.557849884,3
188,29,5,7,0.70127314815,23,-44.36869812,-2.562520027,3
201,1,6,3,0.56913194444,27,-44.36869812,-2.557859898,3
201,1,6,3,0.66250000000,19,-44.36869812,-2.557899952,3
15,28,4,4,0.55892361111,34,-44.36859894,-2.557889938,3
39,6,4,3,0.47096064815,35,-44.36859894,-2.562469959,3
39,10,4,7,0.41290509259,26,-44.36859894,-2.562109947,3
40,22,4,5,0.46586805556,35,-44.36859894,-2.562469959,3
42,28,4,4,0.22203703704,23,-44.36859894,-2.562069893,1
90,31,3,4,0.81358796296,35,-44.36859894,-2.5625,3
150,25,4,1,0.91298611111,32,-44.36859894,-2.557840109,3
150,23,5,1,0.48864583333,22,-44.36859894,-2.562410116,3
188,30,5,1,0.31688657407,34,-44.36859894,-2.562489986,3
217,14,5,6,0.62899305556,29,-44.36859894,-2.557859898,3
217,26,5,4,0.60545138889,30,-44.36859894,-2.557849884,3
23,3,5,2,0.62564814815,27,-44.36849976,-2.562069893,3
32,26,5,4,0.41658564815,35,-44.36849976,-2.557940006,3
46,26,5,4,0.31464120370,37,-44.36849976,-2.562429905,3
83,17,4,7,0.80648148148,33,-44.36849976,-2.562449932,3
90,31,3,4,0.80903935185,36,-44.36849976,-2.562360048,3
118,31,5,2,0.81309027778,33,-44.36849976,-2.562439919,3
144,28,5,6,0.35122685185,37,-44.36849976,-2.562429905,3
148,31,3,4,0.92693287037,32,-44.36849976,-2.562060118,3
148,1,3,2,0.58230324074,19,-44.36849976,-2.562069893,5
150,21,4,4,0.93807870370,34,-44.36849976,-2.562439919,3
150,21,4,4,0.95181712963,35,-44.36849976,-2.562479973,3
150,1,6,3,0.04483796296,34,-44.36849976,-2.562439919,3
150,1,6,3,0.76627314815,31,-44.36849976,-2.557990074,3
217,28,5,6,0.46621527778,34,-44.36849976,-2.562449932,3
227,1,6,3,0.40708333333,26,-44.36849976,-2.562050104,3
15,28,4,4,0.44366898148,33,-44.36840057,-2.562459946,3
150,18,4,1,0.30916666667,17,-44.36840057,-2.562000036,3
150,27,4,3,0.01296296296,20,-44.36840057,-2.562030077,3
188,15,4,5,0.85481481481,32,-44.36840057,-2.562439919,1
217,24,5,2,0.38297453704,24,-44.36840057,-2.557970047,3
39,27,4,3,0.82002314815,36,-44.36830139,-2.562410116,3
40,9,3,3,0.39380787037,25,-44.36830139,-2.55802989,3
42,16,4,6,0.63140046296,36,-44.36830139,-2.558109999,3
42,21,5,6,0.32563657407,37,-44.36830139,-2.562370062,3
42,21,5,6,0.40156250000,31,-44.36830139,-2.558059931,3
46,17,4,7,0.30640046296,30,-44.36830139,-2.562370062,3
118,31,5,2,0.80951388889,38,-44.36830139,-2.56230998,3
166,1,5,7,0.88866898148,28,-44.36830139,-2.562340021,3
171,22,4,5,0.34596064815,32,-44.36830139,-2.558069944,3
217,5,5,4,0.47545138889,34,-44.36830139,-2.562360048,3
217,7,5,6,0.34439814815,24,-44.36830139,-2.562030077,3
35,26,5,4,0.68327546296,20,-44.36819839,-2.561990023,3
40,6,4,3,0.32820601852,34,-44.36819839,-2.562370062,3
188,28,5,6,0.29135416667,37,-44.36819839,-2.562380075,3
217,25,5,3,0.70400462963,17,-44.36819839,-2.558099985,3
83,17,4,7,0.80652777778,34,-44.36809921,-2.562340021,3
89,17,5,2,0.31329861111,38,-44.36809921,-2.562170029,3
144,27,5,5,0.62988425926,36,-44.36809921,-2.558140039,3
150,29,5,7,0.30545138889,37,-44.36809921,-2.562319994,3
184,30,5,1,0.72887731481,36,-44.36809921,-2.562330008,3
184,30,5,1,0.79747685185,39,-44.36809921,-2.56230998,3
201,1,6,3,0.50747685185,24,-44.36809921,-2.558140039,3
150,12,4,2,0.98599537037,34,-44.36800003,-2.562239885,3
150,26,4,2,0.95771990741,30,-44.36800003,-2.558259964,3
150,1,6,3,0.87218750000,38,-44.36800003,-2.562289953,3
154,6,5,5,0.77896990741,34,-44.36800003,-2.558209896,3
154,29,5,7,0.34964120370,15,-44.36800003,-2.562220097,3
171,27,5,5,0.50318287037,34,-44.36800003,-2.56227994,3
201,1,6,3,0.48469907407,24,-44.36800003,-2.558160067,3
217,5,5,4,0.48481481481,35,-44.36800003,-2.558239937,3
217,1,6,3,0.64820601852,19,-44.36800003,-2.558229923,3
15,28,4,4,0.39518518519,36,-44.36790085,-2.55821991,3
118,20,5,5,0.80884259259,30,-44.36790085,-2.562220097,3
150,26,4,2,0.94893518519,19,-44.36790085,-2.5618999,3
150,13,5,5,0.86425925926,35,-44.36790085,-2.558279991,3
150,30,5,1,0.82905092593,18,-44.36790085,-2.561850071,3
217,18,5,3,0.35199074074,30,-44.36790085,-2.558269978,3
37,11,3,5,0.17587962963,18,-44.36780167,-2.561810017,1
145,1,6,3,0.11019675926,37,-44.36780167,-2.562210083,3
150,1,6,3,0.79925925926,34,-44.36780167,-2.558350086,3
166,23,4,6,0.54425925926,36,-44.36780167,-2.562190056,3
188,3,3,4,0.86064814815,29,-44.36780167,-2.561810017,1
188,18,4,1,0.72872685185,34,-44.36780167,-2.562160015,1
217,30,4,6,0.38262731481,32,-44.36780167,-2.562220097,3
217,18,5,3,0.48261574074,23,-44.36780167,-2.558330059,3
217,21,5,6,0.37384259259,18,-44.36780167,-2.56182003,3
17,19,4,2,0.65373842593,37,-44.36769867,-2.558370113,3
30,20,5,5,0.41413194444,33,-44.36769867,-2.562170029,3
42,21,5,6,0.33988425926,35,-44.36769867,-2.562299967,3
118,20,5,5,0.81410879630,33,-44.36769867,-2.562150002,3
148,31,5,2,0.50684027778,36,-44.36769867,-2.562210083,3
150,18,4,1,0.36795138889,35,-44.36769867,-2.562129974,3
217,5,5,4,0.64119212963,33,-44.36769867,-2.558350086,3
217,1,6,3,0.38629629630,34,-44.36769867,-2.562160015,3
18,11,5,3,0.43119212963,26,-44.36759949,-2.55843997,3
22,27,4,3,0.63296296296,33,-44.36759949,-2.561680079,3
